User ID,Username,Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Created At,Hashtags
967707,fsmith,Dog measure modern heart suddenly either number clear worker system human security money.,96,3,6588,FALSE,1,Dianahaven,08-09-2022 17.13,get network
767324,pattonnicolas,Similar direction policy cup site side medical key threat.,49,3,6347,FALSE,0,West Michaelside,14-03-2023 7.20,condition PM
726685,schultzrobert,Space car until why begin style blue family level with major then with.,73,1,9648,TRUE,1,Vanessaburgh,11-07-2020 9.28,little certain like
618715,rdrake,Forget turn off country choice find after expect authority rather.,66,2,564,FALSE,1,Jamestown,21-08-2020 20.07,generation theory great
495666,kingbrianna,Week although if onto feel manage glass most catch card.,100,4,1307,FALSE,1,South Kimberly,11-03-2022 18.06,center
275785,hmelton,Election radio activity number benefit indeed.,50,4,1501,FALSE,0,Jamesfort,22-05-2022 14.24,whole
898808,bakerjeremiah,Theory doctor activity letter evidence human.,44,4,77,FALSE,1,Harrisside,04-12-2022 17.08,order chair our world
175437,lisa25,Hot reflect focus reveal age raise.,28,4,5690,FALSE,1,Christianchester,31-07-2021 16.48,other want government walk number
358948,andersonalexandra,Figure century prepare choice skill reach someone.,31,4,6290,FALSE,0,Lake Michaelville,14-08-2022 13.47,reason popular success woman clearly
920966,hflynn,Least simply challenge catch Mr standard season never place traditional build.,11,0,5952,FALSE,0,Murphyberg,02-06-2021 17.41,stage move speech me many
773087,aharris,Half meet seat open heart accept suggest admit turn.,50,3,7669,FALSE,1,South Steven,12-12-2021 5.07,parent
980490,woodardcarolyn,Less car carry food measure laugh plan cause yeah hit walk arrive.,17,5,7405,TRUE,0,Lake Sonya,17-03-2021 13.31,decide we open
318473,gabriela27,Town season plan Republican low once political claim clearly center wish value.,96,5,4232,FALSE,1,Lovefort,23-07-2021 8.44,increase attention trip toward
800792,rossmichael,Yard suddenly song least water woman move entire give cut team evening.,21,1,3088,FALSE,0,Thomasfurt,03-12-2022 7.06,should war police join but
375576,Apr-77,Business produce voice whatever board practice much about as easy visit.,10,4,39,FALSE,1,Port Brendabury,14-04-2021 18.40,total person those
807115,fernandezscott,Include daughter fine fall same manage.,0,4,5919,TRUE,1,South Deborah,14-09-2020 15.46,draw miss into your fear
387461,qsandoval,Figure morning push outside space enter inside this example open light.,83,0,7644,FALSE,1,Stephanieview,14-06-2022 8.37,green
736742,austin23,Even threat peace condition painting plan everyone reduce.,58,2,6646,TRUE,0,Lake Thomas,29-07-2021 19.09,pull impact western budget
334677,iwall,Paper understand fear price system ball call state result vote enough would deep key.,70,5,5275,TRUE,0,Edwardsfort,30-11-2022 8.49,you choose three people really
865497,vjohnston,Million campaign spend lay factor culture black speech wide low building side leg.,32,5,8097,FALSE,0,Mitchellmouth,28-05-2023 13.43,
430341,harmonjoshua,Effort loss strategy medical bring another.,26,3,326,TRUE,1,West Alex,12-01-2020 10.09,push feeling task sign
527780,mortonrobert,Community history impact memory sing night represent save station wide brother continue happen.,14,3,6521,FALSE,1,New Matthew,29-05-2021 12.39,game
740077,jeffreyadams,Center argue course often table line together leg fight improve be water cut.,37,2,8027,TRUE,0,Angelaside,04-03-2022 13.48,exist at culture because
599199,jennifer72,Conference bed somebody stay include collection its too by.,33,2,2942,TRUE,0,Clarkton,29-10-2020 11.26,sure mother response as north
216291,fosterchristopher,Book professor because number involve control actually number whatever.,99,0,5172,TRUE,1,New Michaelfort,16-06-2021 3.12,family hear itself doctor
971564,holdertanner,Law over boy kitchen free western pattern station method half manage could.,37,5,4049,TRUE,1,Christopherstad,24-03-2023 17.34,open huge
306948,beckyjoseph,Research strategy fish man clear hot across church sense nearly he.,69,5,6387,FALSE,1,North Feliciachester,13-01-2020 3.22,arm word seem reflect truth
486058,kathyjones,Bag third system important issue performance.,32,2,3734,TRUE,0,Jefferyshire,21-07-2022 20.25,minute answer produce carry dog
277806,shannonmiller,Without cover arrive area fight scientist class would.,59,4,3616,TRUE,0,Port Laurieside,27-04-2020 12.47,trip
882436,pierceamber,Federal seat anyone wear star until listen near grow.,16,5,9538,TRUE,0,North Amanda,01-12-2020 7.02,set
662385,lsmith,Voice focus everybody pretty arrive half shoulder.,31,0,4325,TRUE,1,North Savannahbury,23-06-2021 14.18,product material list medical
239416,loganrivas,Knowledge include police everything anything ability account.,54,1,9161,TRUE,0,Greenfurt,23-04-2021 4.57,manage window
467726,mendozaryan,Perform these clearly kind whose force whether clear.,62,0,4340,FALSE,0,Brownport,05-02-2022 17.12,course
297377,renee58,Up only office pattern dark enjoy simply bring prepare start but.,30,1,5431,FALSE,0,Christopherchester,05-01-2020 15.54,return stay out third news
226822,barnettalexis,Serious analysis land either every wrong seven list.,42,5,1445,FALSE,1,Butlerborough,15-07-2022 23.03,project fill stuff middle
553260,moneal,Bill section her out build operation.,78,4,1728,FALSE,1,Williamsfort,21-08-2020 4.15,
830445,adam77,Process we media cold life again.,22,1,9304,FALSE,0,Dunnborough,06-04-2022 20.13,final well owner
655309,david55,Structure stay explain collection opportunity start data leave employee various house.,41,5,7861,FALSE,0,Taylorton,14-09-2020 8.27,finally central recognize rule
795457,jason10,Develop practice community card summer than ok dinner act reveal that piece really.,86,5,2081,FALSE,0,Paulside,11-02-2020 22.13,certain
808295,zanderson,Issue increase wish order standard get check community.,11,5,4486,TRUE,1,Molinaside,22-06-2022 2.49,glass business area raise feel
606186,matthew37,Activity together bad trial score paper must trial century become.,14,2,9608,TRUE,1,Bennettmouth,03-10-2020 23.05,up can start then situation
900823,ustevens,Direction life feeling summer consumer old.,4,2,4362,FALSE,1,New Steventon,11-06-2020 4.47,
555811,tcunningham,Various bring like teacher system may public.,64,0,6125,FALSE,0,Robertborough,29-05-2022 23.17,a after
688714,eric32,Country agree level music cultural suggest campaign.,83,1,1925,TRUE,1,Pierceland,27-09-2020 0.30,act
474492,jean84,Per yeah film itself let decision truth wide control form thus security.,79,0,5803,TRUE,0,East Jamesville,08-03-2022 15.55,star understand
185255,karen57,Yeah ever case size specific country particular hotel specific.,90,1,368,FALSE,0,Thomashaven,03-12-2022 0.13,force part
873318,michael16,Race push television nothing policy sell set.,16,4,1188,TRUE,0,Stephenton,14-10-2021 19.13,order best military market
946314,walter08,Risk boy affect each friend sign those prove defense its raise or phone.,72,4,2577,TRUE,0,South Malikfurt,26-12-2020 20.24,
399883,wfletcher,Trade assume situation different behind from rate memory water single environmental.,52,3,3457,TRUE,0,Duarteport,14-05-2021 6.22,
811907,brian28,Ahead effect TV sell trouble eight.,60,0,3941,FALSE,1,North James,17-04-2022 4.01,history green respond stock
462927,joyce09,Material sense almost early four miss do important.,49,2,1518,FALSE,1,Tammyfurt,15-10-2020 8.01,receive all
187312,toddstephanie,Hair so mother region themselves story method call sign.,1,5,6186,TRUE,1,Beardburgh,04-09-2020 7.29,
898367,wchapman,Around above station grow buy something I available.,52,1,6380,TRUE,1,North Elizabeth,08-12-2021 12.08,
592947,sethleblanc,History lay thus artist evidence speak allow building difficult American.,96,4,469,FALSE,1,West Taylor,30-08-2020 0.22,discuss Republican decade always
450166,langkimberly,Month reduce economic hard little which new month guess red week.,71,3,6788,TRUE,0,Hannahborough,28-01-2023 9.40,field hear weight impact
662902,zriddle,Mrs blue amount high up itself line find member eye such.,73,4,4027,FALSE,1,Lake Jennifer,21-04-2020 2.21,lawyer truth to
107744,jayewing,Degree among report opportunity participant drop pressure over room bag give.,41,0,6506,FALSE,0,Christinaton,28-07-2022 12.08,race
292291,rickyhudson,Sing stock source series especially difficult century professional customer firm thank time individual.,53,4,5335,FALSE,1,Lake Abigailfurt,26-10-2020 11.31,mean ball board
599097,goldenjeremy,Trial save local whose beautiful enough end himself.,68,1,4865,FALSE,1,North Cassandramouth,24-12-2022 12.22,low note specific best
474469,patriciadavis,Benefit very down skill success community whole environmental off close tend style.,22,4,4971,FALSE,1,Philipport,02-02-2020 8.39,either their treat production face
497999,lynnalfred,Project its crime another building art.,67,1,1506,TRUE,0,Port Hectorshire,25-02-2020 23.54,catch detail bed follow
487358,kbarber,Theory teacher thing everything official than home forward become design wife.,23,3,4280,TRUE,0,Lake Joshua,28-10-2020 8.51,area
414321,vcastillo,Lay imagine those single thing rather positive card onto do.,85,3,6088,TRUE,1,New Alexandratown,21-03-2023 23.28,determine beyond
199318,jennifer56,Most best story black north feel morning care all.,79,4,8443,TRUE,0,North Ericahaven,20-05-2023 6.51,drive
434290,amandamartinez,Pass property attention million size hit others safe.,68,1,3994,TRUE,1,Jamesfort,21-04-2020 1.21,rich letter sit
153932,anthonyluna,Leg side improve create public Congress hope occur car often say.,40,5,689,FALSE,0,Lake Caseybury,25-09-2022 19.05,top from
908841,wtrujillo,Moment move southern although say not play idea senior of.,88,3,5866,FALSE,0,Gallagherbury,17-05-2022 16.18,
610335,jimmyford,Treat onto situation current from accept help pattern year.,11,1,4862,TRUE,1,Robertshire,28-05-2020 5.33,hear several old particular defense
404462,alexiskeith,Fear stuff democratic turn seat break.,79,4,8673,TRUE,0,Port Ryan,23-07-2022 19.12,
970442,pamela17,Few simple modern grow reveal charge number tonight.,52,5,786,FALSE,0,Keithburgh,15-01-2021 14.34,
916881,tiffanycooper,Laugh knowledge senior tree doctor free.,67,5,2497,FALSE,0,Jacksonfort,06-11-2022 18.42,contain second edge
270355,daniel32,At affect authority every any board lead his occur film coach election perform.,59,2,2506,TRUE,0,Lake Cheryl,12-12-2020 20.37,
954086,hmarquez,Religious actually newspaper break western family manage.,92,3,8758,FALSE,0,Lake Hannah,17-04-2020 13.18,beat available space form into
162151,emilyconley,Congress late sort fish world beyond but night out owner government particularly speech.,5,5,4133,FALSE,0,Williamsfurt,28-06-2022 17.46,television entire what
311292,jeremy99,Personal way stage off grow could note society manage.,85,4,4318,TRUE,1,Whitefurt,09-11-2022 7.02,
813060,paulwalter,Radio rule design staff eat unit international son else success get remain.,85,2,8786,FALSE,0,Thompsonshire,26-10-2020 13.53,
210713,douglas10,Good laugh wind control people difficult certain raise could participant environment laugh free.,36,2,7051,TRUE,1,Ramirezville,21-09-2020 0.50,
551222,hallamy,Mr road put team represent other have cultural.,13,3,1313,TRUE,1,East Vicki,10-11-2022 14.02,or management probably shake
611325,burtondon,Smile whom smile also join upon box view them sister lay develop others.,56,5,2497,TRUE,0,South Taratown,01-04-2022 10.56,himself station leg
390356,pavila,Night boy blue allow occur behavior look personal market group music weight agency.,66,0,6336,TRUE,1,Port Emily,17-04-2022 0.25,thousand respond activity difference the
867840,darrell29,Theory senior however single plant something report position by effect administration score which.,87,5,563,FALSE,0,New Michelle,13-06-2022 15.33,world increase party crime break
512915,michaelvaughn,Daughter threat professor particular simply use garden especially.,97,5,9975,TRUE,0,Mcdonaldbury,10-10-2021 19.26,represent common what art walk
498294,stephaniesanchez,Group edge drug car day newspaper they however picture.,30,5,960,TRUE,0,Josephstad,18-10-2022 5.31,attention test option open
294697,gsmith,Responsibility last agency order office seat four exactly decide.,41,5,7505,FALSE,0,West Karen,02-03-2022 22.04,with pay establish camera
768006,elizabethmcdaniel,Attack add box source part everyone stop door six happen everybody reason.,48,1,3956,FALSE,0,South Jackiemouth,24-06-2021 20.30,friend wall
416705,lowen,Sell its cell trial difficult would present term agency.,51,2,487,FALSE,0,Youngchester,08-10-2021 7.27,air
515720,stafforddawn,Capital not wife tonight how third phone to toward relationship window imagine.,60,0,9631,FALSE,1,Morenomouth,09-02-2022 1.09,mission
999881,isabellashea,Former add ten compare plant ago expert.,97,4,328,FALSE,0,East Timothy,12-08-2021 16.38,add particularly
953818,ronaldpotter,Big make everything then central friend street.,38,2,6101,TRUE,1,Justinshire,05-05-2022 0.45,food chair soldier
975912,lisa12,Remain particularly create improve later hotel event behavior key street road improve let.,50,3,1660,TRUE,0,Melissachester,13-01-2022 17.09,history idea price care
105395,jessicabrown,Condition attack discover skin main pick operation term.,55,5,9357,TRUE,0,New Joseph,01-09-2021 23.09,home what wall organization item
287089,halltrevor,Stuff air standard democratic if store focus like social kind election minute science.,23,5,4346,FALSE,1,Julialand,17-08-2022 3.26,medical guess fish attorney wait
879736,michelemccoy,Free clear information car seek wide fund fund.,41,2,9688,TRUE,1,Craigton,15-08-2020 23.05,participant interest experience product
